Player Name,Age,Team,ASR,Nationality,Transfer History Count,MarketValue,missing_market_value,Age_norm,MarketValue_norm,Transfers_norm,Nationality_norm,ClubTier,ClubTier_norm,InputScore,SustainabilityScore
Abdu Conté,27,Young Boys,6.58,POR,5,750000,False,0.7075,0.10304054054054054,0.4,1.0,3,1.0,1.684,3.907
Abduqodir Khusanov,21,Manchester City,7.01,UZB,3,11400000,False,0.5725,0.14621621621621622,0.28,1.0,1,0.4,1.285,5.455
Abel Ruiz,25,Girona FC,6.65,ESP,5,5700000,False,0.6625,0.12310810810810811,0.4,0.1,3,1.0,1.124,5.916
Achraf Hakimi,26,Paris Saint-Germain,7.63,MAR,5,62000000,False,0.685,0.3513513513513513,0.4,1.0,1,0.4,1.458,5.233
Adam Daghim,19,Red Bull Salzburg,6.97,DEN,4,5400000,False,0.5275,0.1218918918918919,0.33999999999999997,1.0,2,0.7,1.428,4.881
Adam Idah,24,Celtic,6.89,IRL,4,5000000,False,0.64,0.12027027027027028,0.33999999999999997,0.1,3,1.0,1.064,6.476
Adamo Nagalo,22,PSV Eindhoven,6.75,BUR,2,7200000,False,0.5950000000000001,0.1291891891891892,0.22,1.0,2,0.7,1.366,4.941
Ademola Lookman,27,Atalanta,7.34,NGR,5,66000000,False,0.7075,0.3675675675675676,0.4,1.0,2,0.7,1.591,4.613
Adrian Bajrami,23,Benfica,7.04,ALB,2,1600000,False,0.6174999999999999,0.1064864864864865,0.22,0.1,2,0.7,0.835,8.431
Adrián Niño,20,Atlético Madrid B,6.91,ESP,1,745000,False,0.55,0.10302027027027028,0.16,0.1,3,1.0,0.873,7.915
Afonso Moreira,20,Sporting CP B,6.78,POR,4,370000,False,0.55,0.1015,0.33999999999999997,1.0,3,1.0,1.557,4.355
Aidan Borland,18,Aston Villa U21,7.03,SCO,0,6400000,True,0.505,0.12594594594594596,0.1,1.0,3,1.0,1.345,5.227
Aitor Gismera,21,Atlético Madrid B,6.77,ESP,1,265000,False,0.5725,0.10107432432432432,0.16,0.1,3,1.0,0.884,7.658
Alaa Ghram,23,Shakhtar Donetsk,6.45,TUN,2,1600000,False,0.6174999999999999,0.1064864864864865,0.22,1.0,3,1.0,1.495,4.314
Aladji Bamba,18,AS Monaco U19,6.2,FRA,0,6400000,True,0.505,0.12594594594594596,0.1,0.1,3,1.0,0.805,7.702
Alberto Costa,21,Juventus,7.08,POR,3,9300000,False,0.5725,0.1377027027027027,0.28,1.0,1,0.4,1.284,5.514
Alberto Manzoni,19,Atalanta U20,6.89,ITA,0,1100000,False,0.5275,0.10445945945945946,0.1,0.1,3,1.0,0.814,8.464
Aleix García,27,Bayer 04 Leverkusen,7.16,ESP,5,21000000,False,0.7075,0.18513513513513513,0.4,0.1,3,1.0,1.152,6.215
Alejandro Balde,21,Barcelona,6.93,ESP,2,66000000,False,0.5725,0.3675675675675676,0.22,0.1,1,0.4,0.719,9.638
Alejandro Francés,22,Girona FC,6.82,ESP,2,2300000,False,0.5950000000000001,0.10932432432432433,0.22,0.1,3,1.0,0.944,7.225
Alejandro Iturbe,21,Atlético Madrid B,7.0,ESP,1,1900000,False,0.5725,0.10770270270270271,0.16,0.1,3,1.0,0.885,7.91
Aleksandar Katai,34,FK Crvena zvezda,7.55,SRB,5,830000,False,0.865,0.10336486486486487,0.4,0.1,3,1.0,1.223,6.173
Aleksandr Golovin,28,AS Monaco,7.1,RUS,2,24000000,False,0.73,0.1972972972972973,0.22,0.1,3,1.0,1.021,6.954
Alen Mustafić,25,ŠK Slovan Bratislava,6.85,BIH,5,280000,False,0.6625,0.10113513513513514,0.4,0.1,3,1.0,1.121,6.111
Alessandro Bastoni,26,Inter,7.17,ITA,5,75000000,False,0.685,0.40405405405405403,0.4,0.1,3,1.0,1.163,6.165
Alessandro Calligaris,20,Inter U20,6.98,ITA,0,245000,False,0.55,0.10099324324324326,0.1,0.1,3,1.0,0.825,8.461
Alessandro Florenzi,34,Milan,7.03,ITA,5,1400000,False,0.865,0.10567567567567568,0.4,0.1,3,1.0,1.223,5.748
Alexandar Borković,25,SK Sturm Graz,7.13,AUT,5,430000,False,0.6625,0.10174324324324324,0.4,0.1,3,1.0,1.121,6.36
Alexander Bah,27,Benfica,7.1,DEN,5,12700000,False,0.7075,0.1514864864864865,0.4,1.0,2,0.7,1.569,4.525
Alexander Meyer,34,Borussia Dortmund,6.88,GER,5,760000,False,0.865,0.10308108108108109,0.4,1.0,2,0.7,1.643,4.187
Alexander Nübel,28,VfB Stuttgart,6.82,GER,5,10900000,False,0.73,0.1441891891891892,0.4,1.0,3,1.0,1.699,4.014
Alexandre Brito,19,Sporting CP B,6.85,POR,1,6400000,True,0.5275,0.12594594594594596,0.16,1.0,3,1.0,1.404,4.879
Alexej Maroš,20,ŠK Slovan Bratislava B U21,5.7,SVK,1,68000,False,0.55,0.10027567567567568,0.16,0.1,3,1.0,0.873,6.529
Alexis Mac Allister,26,Liverpool,7.23,ARG,5,99000000,False,0.685,0.5013513513513513,0.4,1.0,1,0.4,1.473,4.908
Alexis Olmedo,19,Barcelona Atlètic,6.93,ESP,0,195000,False,0.5275,0.10079054054054054,0.1,0.1,3,1.0,0.814,8.514
Alexsandro Ribeiro,25,Lille,7.16,BRA,4,15500000,False,0.6625,0.16283783783783784,0.33999999999999997,1.0,3,1.0,1.62,4.42
Alisson Santana,19,Shakhtar Donetsk,6.75,BRA,2,9700000,False,0.5275,0.13932432432432434,0.22,1.0,3,1.0,1.454,4.642
Alistair Johnston,26,Celtic,7.42,CAN,4,9500000,False,0.685,0.13851351351351351,0.33999999999999997,1.0,3,1.0,1.628,4.558
Almugera Kabar,19,Borussia Dortmund,6.67,GER,2,1000000,False,0.5275,0.10405405405405406,0.22,1.0,2,0.7,1.33,5.015
Alphonso Davies,24,FC Bayern München,7.23,CAN,3,49000000,False,0.64,0.29864864864864865,0.28,1.0,3,1.0,1.574,4.593
Amadou Haïdara,27,RB Leipzig,6.84,MLI,4,19400000,False,0.7075,0.17864864864864866,0.33999999999999997,1.0,2,0.7,1.524,4.488
Amady Camara,19,SK Sturm Graz,6.66,MLI,2,1500000,False,0.5275,0.10608108108108108,0.22,1.0,3,1.0,1.45,4.593
Amara Nallo,18,Liverpool U21,5.75,ENG,0,870000,False,0.505,0.10352702702702703,0.1,1.0,3,1.0,1.343,4.281
Ameen Al-Dakhil,23,VfB Stuttgart,6.75,BEL,5,7700000,False,0.6174999999999999,0.1312162162162162,0.4,0.1,3,1.0,1.102,6.125
Amine Adli,25,Bayer 04 Leverkusen,6.88,MAR,2,19900000,False,0.6625,0.1806756756756757,0.22,1.0,3,1.0,1.525,4.511
Amine Et-Taibi,22,Club NXT U23,6.82,MAR,1,390000,False,0.5950000000000001,0.10158108108108109,0.16,1.0,3,1.0,1.436,4.749
Ander Astralaga,21,Barcelona Atlètic,7.2,ESP,1,835000,False,0.5725,0.10338513513513514,0.16,0.1,3,1.0,0.885,8.136
Andrea Belotti,31,Benfica,6.82,ITA,5,1900000,False,0.7975,0.10770270270270271,0.4,0.1,2,0.7,1.07,6.374
Andrea Cambiaso,25,Juventus,6.93,ITA,5,42000000,False,0.6625,0.2702702702702703,0.4,0.1,1,0.4,0.898,7.717
Andrea Natali,17,Bayer Leverkusen U19,7.35,ITA,1,6400000,True,0.48250000000000004,0.12594594594594596,0.16,0.1,3,1.0,0.842,8.729
Andreas Christensen,29,Barcelona,6.84,DEN,4,14400000,False,0.7525,0.1583783783783784,0.33999999999999997,1.0,1,0.4,1.424,4.803
Andrei Coubiș,21,Milan Futuro,6.8,ROU,0,105000,False,0.5725,0.10042567567567569,0.1,0.1,3,1.0,0.836,8.134
Andrej Đurić,21,FK Crvena zvezda,6.83,MNE,5,515000,False,0.5725,0.10208783783783784,0.4,0.1,3,1.0,1.076,6.348
Andri Baldursson,23,Bologna,7.0,ISL,5,930000,False,0.6174999999999999,0.10377027027027028,0.4,0.1,3,1.0,1.099,6.369
Andrija Maksimović,17,FK Crvena zvezda,7.12,SRB,1,9600000,False,0.48250000000000004,0.13891891891891894,0.16,0.1,3,1.0,0.843,8.446
Andriy Lunin,26,Real Madrid,7.19,UKR,5,18800000,False,0.685,0.17621621621621622,0.4,0.1,1,0.4,0.9,7.989
André Gomes,31,Lille,6.81,POR,4,7700000,False,0.7975,0.1312162162162162,0.33999999999999997,1.0,3,1.0,1.684,4.044
Andrés Cuenca,17,Barcelona Atlètic,6.72,ESP,1,185000,False,0.48250000000000004,0.10075,0.16,0.1,3,1.0,0.839,8.01
Andrés García,22,Aston Villa,6.9,ESP,3,7600000,False,0.5950000000000001,0.1308108108108108,0.28,0.1,3,1.0,0.995,6.935
Angel Gomes,24,Lille,6.86,ENG,5,22000000,False,0.64,0.1891891891891892,0.4,1.0,3,1.0,1.659,4.135
Anis Hadj Moussa,23,Feyenoord,7.02,ALG,5,12400000,False,0.6174999999999999,0.1502702702702703,0.4,1.0,3,1.0,1.644,4.27
Anrie Chase,21,VfB Stuttgart,6.77,JPN,1,3800000,False,0.5725,0.1154054054054054,0.16,1.0,3,1.0,1.426,4.748
Ansu Fati,22,Barcelona,6.69,ESP,4,5200000,False,0.5950000000000001,0.1210810810810811,0.33999999999999997,0.1,1,0.4,0.802,8.342
Antoine Griezmann,34,Atlético Madrid,7.31,FRA,5,21000000,False,0.865,0.18513513513513513,0.4,0.1,3,1.0,1.231,5.938
Anton Glushchenko,21,Shakhtar Donetsk,6.63,UKR,2,190000,False,0.5725,0.10077027027027027,0.22,0.1,3,1.0,0.932,7.114
Antoni Milambo,20,Feyenoord,6.94,NED,3,16500000,False,0.55,0.1668918918918919,0.28,1.0,3,1.0,1.516,4.578
Antonio Gomis,21,Atlético Madrid B,7.03,ESP,1,165000,False,0.5725,0.10066891891891892,0.16,0.1,3,1.0,0.884,7.952
Antonio Nusa,20,RB Leipzig,6.96,NOR,3,27000000,False,0.55,0.20945945945945948,0.28,0.1,2,0.7,0.86,8.093
António Silva,21,Benfica,7.11,POR,1,34000000,False,0.5725,0.23783783783783785,0.16,1.0,2,0.7,1.318,5.395
Arbër Hoxha,26,GNK Dinamo Zagreb,6.76,ALB,5,1500000,False,0.685,0.10608108108108108,0.4,0.1,3,1.0,1.133,5.966
Arda Güler,20,Real Madrid,7.22,TUR,2,43000000,False,0.55,0.2743243243243243,0.22,0.1,1,0.4,0.698,10.344
Ardian Bajrami,21,Young Boys,6.83,SUI,1,190000,False,0.5725,0.10077027027027027,0.16,1.0,3,1.0,1.424,4.796
Ardon Jashari,22,Club Brugge KV,7.13,SUI,2,24000000,False,0.5950000000000001,0.1972972972972973,0.22,1.0,3,1.0,1.493,4.776
Arijan Ademi,33,GNK Dinamo Zagreb,6.93,MKD,5,485000,False,0.8424999999999999,0.10196621621621622,0.4,0.1,3,1.0,1.211,5.723
Arjan Malić,19,SK Sturm Graz,6.67,BIH,2,830000,False,0.5275,0.10336486486486487,0.22,0.1,3,1.0,0.91,7.33
Arkadiusz Milik,31,Juventus,6.87,POL,5,2100000,False,0.7975,0.10851351351351352,0.4,0.1,1,0.4,0.95,7.232
Armando Obispo,26,PSV Eindhoven,6.77,NED,3,3300000,False,0.685,0.11337837837837839,0.28,1.0,2,0.7,1.458,4.643
Arnau Martínez,22,Girona FC,6.93,ESP,3,10800000,False,0.5950000000000001,0.1437837837837838,0.28,0.1,3,1.0,0.996,6.958
Arnau Tenas,23,Paris Saint-Germain,7.3,ESP,2,4400000,False,0.6174999999999999,0.11783783783783784,0.22,0.1,1,0.4,0.717,10.181
Arnaut Danjuma,28,Girona FC,6.88,NED,5,4700000,False,0.73,0.11905405405405406,0.4,1.0,3,1.0,1.697,4.054
Arne Engels,21,Celtic,7.3,BEL,2,12400000,False,0.5725,0.1502702702702703,0.22,0.1,3,1.0,0.937,7.791
Artem Bondarenko,24,Shakhtar Donetsk,7.18,UKR,3,10800000,False,0.64,0.1437837837837838,0.28,0.1,3,1.0,1.018,7.053
Artero,22,Girona B,6.62,ESP,1,210000,False,0.5950000000000001,0.10085135135135136,0.16,0.1,3,1.0,0.896,7.388
Arthur Cabral,27,Benfica,6.74,BRA,5,12400000,False,0.7075,0.1502702702702703,0.4,1.0,2,0.7,1.569,4.296
Atakan Karazor,28,VfB Stuttgart,7.1,TUR,3,13100000,False,0.73,0.1531081081081081,0.28,0.1,3,1.0,1.064,6.673
Axel Disasi,27,Aston Villa,6.91,FRA,5,26000000,False,0.7075,0.20540540540540542,0.4,0.1,3,1.0,1.154,5.988
Axl De Corte,19,Club NXT U23,6.72,BEL,0,385000,False,0.5275,0.10156081081081082,0.1,0.1,3,1.0,0.814,8.256
Ayman Azhil,24,Borussia Dortmund II U23,6.75,MAR,3,630000,False,0.64,0.10255405405405406,0.28,1.0,3,1.0,1.554,4.344
Ayyoub Bouaddi,17,Lille,6.73,FRA,0,33000000,False,0.48250000000000004,0.2337837837837838,0.1,0.1,3,1.0,0.805,8.36
Azpilicueta,35,Atlético Madrid,6.87,ESP,5,1700000,False,0.8875,0.1068918918918919,0.4,0.1,3,1.0,1.234,5.567
Aïssa Mandi,33,Lille,6.84,ALG,4,1600000,False,0.8424999999999999,0.1064864864864865,0.33999999999999997,1.0,3,1.0,1.704,4.014
Bafodé Diakité,24,Lille,6.98,FRA,2,23000000,False,0.64,0.19324324324324327,0.22,0.1,3,1.0,0.975,7.159
Bart Nieuwkoop,29,Feyenoord,6.76,NED,5,2700000,False,0.7525,0.11094594594594595,0.4,1.0,3,1.0,1.707,3.96
Bartol Franjić,25,GNK Dinamo Zagreb,7.05,CRO,5,1900000,False,0.6625,0.10770270270270271,0.4,1.0,3,1.0,1.662,4.242
Belmin Beganović,20,Sturm Graz II,7.13,AUT,3,455000,False,0.55,0.1018445945945946,0.28,0.1,3,1.0,0.969,7.358
Ben Broggio,18,Aston Villa U21,7.03,ENG,0,6400000,True,0.505,0.12594594594594596,0.1,1.0,3,1.0,1.345,5.227
Ben Hawighorst,17,Bayer Leverkusen U19,6.2,GER,0,6400000,True,0.48250000000000004,0.12594594594594596,0.1,1.0,3,1.0,1.334,4.648
Benjamin André,34,Lille,7.11,FRA,3,6200000,False,0.865,0.12513513513513513,0.28,0.1,3,1.0,1.129,6.298
Benjamin Boakye,20,VfB Stuttgart II U21,6.73,GER,1,430000,False,0.55,0.10174324324324324,0.16,1.0,3,1.0,1.413,4.763
Benjamin Henrichs,28,RB Leipzig,6.82,GER,5,18400000,False,0.73,0.1745945945945946,0.4,1.0,2,0.7,1.582,4.311
Benjamín Domínguez,21,Bologna,6.83,ARG,3,15600000,False,0.5725,0.16324324324324324,0.28,1.0,3,1.0,1.527,4.473
Berat Djimsiti,32,Atalanta,7.08,ALB,5,8700000,False,0.8200000000000001,0.13527027027027028,0.4,0.1,2,0.7,1.084,6.531
Bernardo Silva,30,Manchester City,7.1,POR,5,43000000,False,0.775,0.2743243243243243,0.4,1.0,1,0.4,1.495,4.749
Biel,24,Sporting,6.89,BRA,5,4900000,False,0.64,0.11986486486486488,0.4,1.0,3,1.0,1.652,4.171
Bjorn Meijer,22,Club Brugge KV,6.91,NED,2,4700000,False,0.5950000000000001,0.11905405405405406,0.22,1.0,3,1.0,1.485,4.653
Bobby Clark,20,Red Bull Salzburg,6.85,ENG,1,8800000,False,0.55,0.13567567567567568,0.16,1.0,2,0.7,1.297,5.281
Bojan Miovski,25,Girona FC,6.78,MKD,5,2900000,False,0.6625,0.11175675675675677,0.4,0.1,3,1.0,1.122,6.043
Borja Garcés,25,Atlético Madrid B,6.58,ESP,10,535000,False,0.6625,0.10216891891891892,0.7,0.1,3,1.0,1.361,4.835
Boubacar Kamara,25,Aston Villa,6.85,FRA,3,37000000,False,0.6625,0.25,0.28,0.1,3,1.0,1.04,6.587
Bradel Kiwa,19,AS Monaco,5.8,FRA,0,6400000,True,0.5275,0.12594594594594596,0.1,0.1,3,1.0,0.816,7.108
Bradley Barcola,22,Paris Saint-Germain,7.23,FRA,3,68000000,False,0.5950000000000001,0.3756756756756757,0.28,0.1,1,0.4,0.779,9.281
Bradley Burrowes,17,Aston Villa U18,6.81,ENG,0,6400000,True,0.48250000000000004,0.12594594594594596,0.1,1.0,3,1.0,1.334,5.105
Bradley Locko,23,Stade Brestois,6.4,FRA,4,9300000,False,0.6174999999999999,0.1377027027027027,0.33999999999999997,0.1,3,1.0,1.055,6.066
Brahim Díaz,25,Real Madrid,6.91,MAR,5,47000000,False,0.6625,0.29054054054054057,0.4,1.0,1,0.4,1.44,4.799
Brandon Mechele,32,Club Brugge KV,7.24,BEL,3,3300000,False,0.8200000000000001,0.11337837837837839,0.28,0.1,3,1.0,1.105,6.552
Breel Embolo,28,AS Monaco,6.85,SUI,5,10900000,False,0.73,0.1441891891891892,0.4,1.0,3,1.0,1.699,4.032
Bremer,28,Juventus,7.53,BRA,3,47000000,False,0.73,0.29054054054054057,0.28,1.0,1,0.4,1.378,5.464
Brendan Chardonnet,30,Stade Brestois,7.05,FRA,3,6200000,False,0.775,0.12513513513513513,0.28,0.1,3,1.0,1.084,6.504
Bruma,30,Benfica,7.25,POR,5,8600000,False,0.775,0.13486486486486488,0.4,1.0,2,0.7,1.601,4.528
Bruno Duarte,29,FK Crvena zvezda,7.18,BRA,5,3800000,False,0.7525,0.1154054054054054,0.4,1.0,3,1.0,1.708,4.204
Bryan Gil,24,Girona FC,6.99,ESP,5,15500000,False,0.64,0.16283783783783784,0.4,0.1,3,1.0,1.116,6.263
Bryan Okoh,22,FC Liefering,7.12,SUI,5,620000,False,0.5950000000000001,0.10251351351351352,0.4,1.0,3,1.0,1.628,4.373
Caio Henrique,27,AS Monaco,7.04,BRA,5,14300000,False,0.7075,0.15797297297297297,0.4,1.0,3,1.0,1.69,4.166
Callum McGregor,31,Celtic,7.28,SCO,3,6000000,False,0.7975,0.12432432432432433,0.28,1.0,3,1.0,1.635,4.453
Cameron Carter-Vickers,27,Celtic,7.28,USA,5,15000000,False,0.7075,0.16081081081081083,0.4,1.0,3,1.0,1.69,4.308
Caoimhín Kelleher,26,Liverpool,7.04,IRL,1,19800000,False,0.685,0.1802702702702703,0.16,0.1,1,0.4,0.709,9.929
Carlos Augusto,26,Inter,6.94,BRA,5,21000000,False,0.685,0.18513513513513513,0.4,1.0,3,1.0,1.681,4.128
Carlos Giménez,22,Atlético Madrid B,6.62,ESP,4,270000,False,0.5950000000000001,0.1010945945945946,0.33999999999999997,0.1,3,1.0,1.04,6.365
Carney Chukwuemeka,21,Borussia Dortmund,6.89,ENG,4,13600000,False,0.5725,0.15513513513513513,0.33999999999999997,1.0,2,0.7,1.454,4.739
Casper Nielsen,31,Club Brugge KV,6.78,DEN,4,2700000,False,0.7975,0.11094594594594595,0.33999999999999997,1.0,3,1.0,1.682,4.031
Castello Lukeba,22,RB Leipzig,6.93,FRA,3,49000000,False,0.5950000000000001,0.29864864864864865,0.28,0.1,2,0.7,0.891,7.778
Cedric Itten,28,Young Boys,6.9,SUI,5,1800000,False,0.73,0.1072972972972973,0.4,1.0,3,1.0,1.696,4.068
Charalampos Lykogiannis,31,Bologna,7.07,GRE,5,1500000,False,0.7975,0.10608108108108108,0.4,1.0,3,1.0,1.729,4.089
Charles De Ketelaere,24,Atalanta,7.24,BEL,5,35000000,False,0.64,0.2418918918918919,0.4,0.1,2,0.7,1.004,7.211
Chema Andrés,20,Real Madrid Castilla,6.92,ESP,1,485000,False,0.55,0.10196621621621622,0.16,0.1,3,1.0,0.873,7.927
Cherif Ndiaye,29,FK Crvena zvezda,7.23,SEN,5,4300000,False,0.7525,0.11743243243243244,0.4,1.0,3,1.0,1.708,4.233
Chris Bedia,29,Young Boys,6.81,CIV,14,2600000,False,0.7525,0.11054054054054055,0.9400000000000001,1.0,3,1.0,2.139,3.184
Chris Führich,27,VfB Stuttgart,7.0,GER,5,17500000,False,0.7075,0.17094594594594595,0.4,1.0,3,1.0,1.691,4.14
Chris-Kévin Nadje,23,Feyenoord,6.59,CIV,3,1500000,False,0.6174999999999999,0.10608108108108108,0.28,1.0,3,1.0,1.543,4.271
Christian Fassnacht,31,Young Boys,7.16,SUI,9,2100000,False,0.7975,0.10851351351351352,0.64,1.0,3,1.0,1.922,3.725
Christian Mawissa,20,AS Monaco,6.53,FRA,1,11000000,False,0.55,0.14459459459459462,0.16,0.1,3,1.0,0.877,7.446
Christian McFarlane,18,Manchester City U21,6.4,ENG,2,1900000,False,0.505,0.10770270270270271,0.22,1.0,3,1.0,1.439,4.448
Christoph Baumgartner,25,RB Leipzig,6.83,AUT,3,15600000,False,0.6625,0.16324324324324324,0.28,0.1,2,0.7,0.912,7.489
Christopher Olivier,19,VfB Stuttgart II U21,6.73,AUT,1,460000,False,0.5275,0.10186486486486487,0.16,0.1,3,1.0,0.862,7.807
Christos Alexiou,19,Inter U20,6.97,GRE,0,385000,False,0.5275,0.10156081081081082,0.1,1.0,3,1.0,1.354,5.148
Chuba Akpom,29,Lille,6.93,ENG,5,7700000,False,0.7525,0.1312162162162162,0.4,1.0,3,1.0,1.709,4.055
Claudio Echeverri,19,Manchester City,7.0,ARG,5,17200000,False,0.5275,0.16972972972972972,0.4,1.0,1,0.4,1.361,5.143
Clément Lenglet,29,Atlético Madrid,7.02,FRA,5,7800000,False,0.7525,0.13162162162162164,0.4,0.1,3,1.0,1.169,6.005
Cody Gakpo,26,Liverpool,7.26,NED,2,67000000,False,0.685,0.3716216216216217,0.22,1.0,1,0.4,1.316,5.517
Colby Donovan,18,Celtic B U21,7.3,SCO,0,6400000,True,0.505,0.12594594594594596,0.1,1.0,3,1.0,1.345,5.428
Cole Campbell,19,Borussia Dortmund,7.1,USA,1,1400000,False,0.5275,0.10567567567567568,0.16,1.0,2,0.7,1.282,5.538
Conor Bradley,21,Liverpool,6.83,NIR,2,27000000,False,0.5725,0.20945945945945948,0.22,1.0,1,0.4,1.243,5.495
Conor Gallagher,25,Atlético Madrid,6.88,ENG,5,39000000,False,0.6625,0.25810810810810814,0.4,1.0,3,1.0,1.677,4.103
Conrad Harder,20,Sporting,6.98,DEN,2,26000000,False,0.55,0.20540540540540542,0.22,1.0,3,1.0,1.472,4.742
Couhaib Driouech,23,PSV Eindhoven,6.93,MAR,3,4700000,False,0.6174999999999999,0.11905405405405406,0.28,1.0,2,0.7,1.425,4.863
Curtis Jones,24,Liverpool,6.95,ENG,1,48000000,False,0.64,0.2945945945945946,0.16,1.0,1,0.4,1.237,5.618
César Blackman,27,ŠK Slovan Bratislava,6.87,PAN,2,2600000,False,0.7075,0.11054054054054055,0.22,1.0,3,1.0,1.541,4.458
Daizen Maeda,27,Celtic,7.12,JPN,11,10700000,False,0.7075,0.14337837837837838,0.7599999999999999,1.0,3,1.0,1.976,3.603
Daley Blind,35,Girona FC,7.03,NED,5,2100000,False,0.8875,0.10851351351351352,0.4,1.0,3,1.0,1.775,3.961
Dan Ndoye,24,Bologna,7.13,SUI,5,24000000,False,0.64,0.1972972972972973,0.4,1.0,3,1.0,1.66,4.295
Dane Murray,21,Celtic B U21,6.93,SCO,3,145000,False,0.5725,0.10058783783783784,0.28,1.0,3,1.0,1.52,4.559
Dani Carvajal,33,Real Madrid,7.27,ESP,3,9700000,False,0.8424999999999999,0.13932432432432434,0.28,0.1,1,0.4,0.879,8.271
Dani Ceballos,28,Real Madrid,7.06,ESP,5,10500000,False,0.73,0.14256756756756758,0.4,0.1,1,0.4,0.919,7.682
Dani Olmo,27,Barcelona,7.22,ESP,4,58000000,False,0.7075,0.33513513513513515,0.33999999999999997,0.1,1,0.4,0.879,8.214
Dani Rodríguez,19,Barcelona Atlètic,7.07,ESP,1,105000,False,0.5275,0.10042567567567569,0.16,0.1,3,1.0,0.862,8.202
Daniel Bragança,25,Sporting,7.06,POR,3,10900000,False,0.6625,0.1441891891891892,0.28,1.0,3,1.0,1.57,4.497
Daniel Cummings,19,Celtic B U21,6.15,SCO,0,6400000,True,0.5275,0.12594594594594596,0.1,1.0,3,1.0,1.356,4.535
Daniel Maldini,23,Atalanta,6.73,ITA,5,10600000,False,0.6174999999999999,0.14297297297297298,0.4,0.1,2,0.7,0.983,6.846
Daniel Yáñez,18,Real Madrid Castilla,6.94,ESP,0,160000,False,0.505,0.10064864864864866,0.1,0.1,3,1.0,0.803,8.643
Daniil Khudyakov,21,SK Sturm Graz,6.8,RUS,3,970000,False,0.5725,0.10393243243243244,0.28,0.1,3,1.0,0.981,6.932
Danylo Ignatenko,28,ŠK Slovan Bratislava,6.86,UKR,5,1500000,False,0.73,0.10608108108108108,0.4,0.1,3,1.0,1.156,5.934
Daouda Guindo,22,Red Bull Salzburg,6.91,MLI,5,3100000,False,0.5950000000000001,0.11256756756756757,0.4,1.0,2,0.7,1.509,4.579
Darian Maleš,24,Young Boys,6.91,SUI,5,2600000,False,0.64,0.11054054054054055,0.4,1.0,3,1.0,1.651,4.185
Dario Marzino,28,Young Boys,6.5,SUI,3,24000,False,0.73,0.1000972972972973,0.28,1.0,3,1.0,1.599,4.065
Darwin Núñez,25,Liverpool,6.77,URU,4,45000000,False,0.6625,0.28243243243243243,0.33999999999999997,1.0,1,0.4,1.391,4.867
David Alaba,32,Real Madrid,6.62,AUT,5,9000000,False,0.8200000000000001,0.13648648648648648,0.4,0.1,1,0.4,0.964,6.867
David Jiménez,21,Real Madrid,7.21,ESP,2,315000,False,0.5725,0.10127702702702704,0.22,0.1,1,0.4,0.692,10.419
David Lelle,22,Borussia Dortmund II U23,6.84,GER,3,185000,False,0.5950000000000001,0.10075,0.28,1.0,3,1.0,1.532,4.465
David López,35,Girona FC,6.85,ESP,5,1800000,False,0.8875,0.1072972972972973,0.4,0.1,3,1.0,1.234,5.551
David Raya,29,Arsenal,7.03,ESP,5,43000000,False,0.7525,0.2743243243243243,0.4,0.1,1,0.4,0.944,7.447
David Đurić,19,FK Crvena zvezda U19,6.85,SRB,0,155000,False,0.5275,0.10062837837837839,0.1,0.1,3,1.0,0.814,8.415
Davide Bartesaghi,19,Milan Futuro,7.4,ITA,0,1100000,False,0.5275,0.10445945945945946,0.1,0.1,3,1.0,0.814,9.091
Davide Frattesi,25,Inter,6.76,ITA,5,29000000,False,0.6625,0.21756756756756757,0.4,0.1,3,1.0,1.133,5.966
Dawda Camara,22,Girona B,6.5,MTN,1,6400000,True,0.5950000000000001,0.12594594594594596,0.16,1.0,3,1.0,1.438,4.52
Dedryck Boyata,34,Senza squadra,6.62,BEL,4,6400000,True,0.865,0.12594594594594596,0.33999999999999997,0.1,3,1.0,1.177,5.624
Denilson Santos,18,Sporting CP B,6.75,POR,1,6400000,True,0.505,0.12594594594594596,0.16,1.0,3,1.0,1.393,4.846
Denzel Dumfries,29,Inter,7.12,NED,5,29000000,False,0.7525,0.21756756756756757,0.4,1.0,3,1.0,1.718,4.144
Diego Aguado,18,Real Madrid U19,7.19,ESP,0,1100000,False,0.505,0.10445945945945946,0.1,0.1,3,1.0,0.803,8.954
Diego Arroyo,20,Shakhtar Donetsk,6.93,BOL,3,515000,False,0.55,0.10208783783783784,0.28,1.0,3,1.0,1.509,4.592
Diego Kochen,19,Barcelona Atlètic,7.11,USA,1,455000,False,0.5275,0.1018445945945946,0.16,1.0,3,1.0,1.402,5.071
Dimitri Lavalée,28,SK Sturm Graz,6.94,BEL,5,4100000,False,0.73,0.11662162162162162,0.4,0.1,3,1.0,1.157,5.998
Diogo Jota,28,Liverpool,6.75,POR,5,44000000,False,0.73,0.2783783783783784,0.4,1.0,1,0.4,1.473,4.582
Diogo Prioste,21,Benfica B,7.07,POR,1,1600000,False,0.5725,0.1064864864864865,0.16,1.0,3,1.0,1.425,4.961
Divin Mubama,20,Manchester City U21,6.85,ENG,1,3700000,False,0.55,0.115,0.16,1.0,3,1.0,1.414,4.844
