Player Name,Age,Team,ASR,Nationality,Transfer History Count,MarketValue,missing_market_value,Age_norm,MarketValue_norm,Transfers_norm,Nationality_norm,ClubTier,ClubTier_norm,InputScore,SustainabilityScore
Abdu Conté,27,Young Boys,6.58,POR,5,750000,False,0.675,0.0033783783783783786,0.3333333333333333,1.0,3,1.0,3.012,2.185
Abduqodir Khusanov,21,Manchester City,7.01,UZB,3,11400000,False,0.525,0.051351351351351354,0.2,1.0,1,0.3333333333333333,2.11,3.322
Abel Ruiz,25,Girona FC,6.65,ESP,5,5700000,False,0.625,0.025675675675675677,0.3333333333333333,0.5,3,1.0,2.484,2.677
Achraf Hakimi,26,Paris Saint-Germain,7.63,MAR,5,62000000,False,0.65,0.27927927927927926,0.3333333333333333,1.0,1,0.3333333333333333,2.596,2.939
Adam Daghim,19,Red Bull Salzburg,6.97,DEN,4,5400000,False,0.475,0.024324324324324326,0.26666666666666666,1.0,2,0.6666666666666666,2.433,2.865
Adam Idah,24,Celtic,6.89,IRL,4,5000000,False,0.6,0.02252252252252252,0.26666666666666666,0.5,3,1.0,2.389,2.884
Adamo Nagalo,22,PSV Eindhoven,6.75,BUR,2,7200000,False,0.55,0.032432432432432434,0.13333333333333333,1.0,2,0.6666666666666666,2.382,2.834
Ademola Lookman,27,Atalanta,7.34,NGR,5,66000000,False,0.675,0.2972972972972973,0.3333333333333333,1.0,2,0.6666666666666666,2.972,2.47
Adrian Bajrami,23,Benfica,7.04,ALB,2,1600000,False,0.575,0.007207207207207207,0.13333333333333333,0.5,2,0.6666666666666666,1.882,3.741
Adrián Niño,20,Atlético Madrid B,6.91,ESP,1,745000,False,0.5,0.003355855855855856,0.06666666666666667,0.5,3,1.0,2.07,3.338
Afonso Moreira,20,Sporting CP B,6.78,POR,4,370000,False,0.5,0.0016666666666666668,0.26666666666666666,1.0,3,1.0,2.768,2.449
Aidan Borland,18,Aston Villa U21,7.03,SCO,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.836
Aitor Gismera,21,Atlético Madrid B,6.77,ESP,1,265000,False,0.525,0.0011936936936936936,0.06666666666666667,0.5,3,1.0,2.093,3.235
Alaa Ghram,23,Shakhtar Donetsk,6.45,TUN,2,1600000,False,0.575,0.007207207207207207,0.13333333333333333,1.0,3,1.0,2.716,2.375
Aladji Bamba,18,AS Monaco U19,6.2,FRA,0,6400000,True,0.45,0.02882882882882883,0.0,0.5,3,1.0,1.979,3.133
Alberto Costa,21,Juventus,7.08,POR,3,9300000,False,0.525,0.041891891891891894,0.2,1.0,1,0.3333333333333333,2.1,3.371
Alberto Manzoni,19,Atalanta U20,6.89,ITA,0,1100000,False,0.475,0.004954954954954955,0.0,0.5,3,1.0,1.98,3.48
Aleix García,27,Bayer 04 Leverkusen,7.16,ESP,5,21000000,False,0.675,0.0945945945945946,0.3333333333333333,0.5,3,1.0,2.603,2.751
Alejandro Balde,21,Barcelona,6.93,ESP,2,66000000,False,0.525,0.2972972972972973,0.13333333333333333,0.5,1,0.3333333333333333,1.789,3.874
Alejandro Francés,22,Girona FC,6.82,ESP,2,2300000,False,0.55,0.01036036036036036,0.13333333333333333,0.5,3,1.0,2.194,3.108
Alejandro Iturbe,21,Atlético Madrid B,7.0,ESP,1,1900000,False,0.525,0.008558558558558558,0.06666666666666667,0.5,3,1.0,2.1,3.333
Aleksandar Katai,34,FK Crvena zvezda,7.55,SRB,5,830000,False,0.85,0.0037387387387387387,0.3333333333333333,0.5,3,1.0,2.687,2.81
Aleksandr Golovin,28,AS Monaco,7.1,RUS,2,24000000,False,0.7,0.10810810810810811,0.13333333333333333,0.5,3,1.0,2.441,2.909
Alen Mustafić,25,ŠK Slovan Bratislava,6.85,BIH,5,280000,False,0.625,0.0012612612612612612,0.3333333333333333,0.5,3,1.0,2.46,2.785
Alessandro Bastoni,26,Inter,7.17,ITA,5,75000000,False,0.65,0.33783783783783783,0.3333333333333333,0.5,3,1.0,2.821,2.542
Alessandro Calligaris,20,Inter U20,6.98,ITA,0,245000,False,0.5,0.0011036036036036036,0.0,0.5,3,1.0,2.001,3.488
Alessandro Florenzi,34,Milan,7.03,ITA,5,1400000,False,0.85,0.006306306306306306,0.3333333333333333,0.5,3,1.0,2.69,2.613
Alexandar Borković,25,SK Sturm Graz,7.13,AUT,5,430000,False,0.625,0.0019369369369369369,0.3333333333333333,0.5,3,1.0,2.46,2.898
Alexander Bah,27,Benfica,7.1,DEN,5,12700000,False,0.675,0.057207207207207206,0.3333333333333333,1.0,2,0.6666666666666666,2.732,2.599
Alexander Meyer,34,Borussia Dortmund,6.88,GER,5,760000,False,0.85,0.0034234234234234236,0.3333333333333333,1.0,2,0.6666666666666666,2.853,2.411
Alexander Nübel,28,VfB Stuttgart,6.82,GER,5,10900000,False,0.7,0.0490990990990991,0.3333333333333333,1.0,3,1.0,3.082,2.213
Alexandre Brito,19,Sporting CP B,6.85,POR,1,6400000,True,0.475,0.02882882882882883,0.06666666666666667,1.0,3,1.0,2.57,2.665
Alexej Maroš,20,ŠK Slovan Bratislava B U21,5.7,SVK,1,68000,False,0.5,0.00030630630630630633,0.06666666666666667,0.5,3,1.0,2.067,2.758
Alexis Mac Allister,26,Liverpool,7.23,ARG,5,99000000,False,0.65,0.44594594594594594,0.3333333333333333,1.0,1,0.3333333333333333,2.763,2.617
Alexis Olmedo,19,Barcelona Atlètic,6.93,ESP,0,195000,False,0.475,0.0008783783783783784,0.0,0.5,3,1.0,1.976,3.507
Alexsandro Ribeiro,25,Lille,7.16,BRA,4,15500000,False,0.625,0.06981981981981981,0.26666666666666666,1.0,3,1.0,2.961,2.418
Alisson Santana,19,Shakhtar Donetsk,6.75,BRA,2,9700000,False,0.475,0.04369369369369369,0.13333333333333333,1.0,3,1.0,2.652,2.545
Alistair Johnston,26,Celtic,7.42,CAN,4,9500000,False,0.65,0.04279279279279279,0.26666666666666666,1.0,3,1.0,2.959,2.508
Almugera Kabar,19,Borussia Dortmund,6.67,GER,2,1000000,False,0.475,0.0045045045045045045,0.13333333333333333,1.0,2,0.6666666666666666,2.28,2.925
Alphonso Davies,24,FC Bayern München,7.23,CAN,3,49000000,False,0.6,0.22072072072072071,0.2,1.0,3,1.0,3.021,2.393
Amadou Haïdara,27,RB Leipzig,6.84,MLI,4,19400000,False,0.675,0.08738738738738738,0.26666666666666666,1.0,2,0.6666666666666666,2.696,2.537
Amady Camara,19,SK Sturm Graz,6.66,MLI,2,1500000,False,0.475,0.006756756756756757,0.13333333333333333,1.0,3,1.0,2.615,2.547
Amara Nallo,18,Liverpool U21,5.75,ENG,0,870000,False,0.45,0.003918918918918919,0.0,1.0,3,1.0,2.454,2.343
Ameen Al-Dakhil,23,VfB Stuttgart,6.75,BEL,5,7700000,False,0.575,0.034684684684684684,0.3333333333333333,0.5,3,1.0,2.443,2.763
Amine Adli,25,Bayer 04 Leverkusen,6.88,MAR,2,19900000,False,0.625,0.08963963963963964,0.13333333333333333,1.0,3,1.0,2.848,2.416
Amine Et-Taibi,22,Club NXT U23,6.82,MAR,1,390000,False,0.55,0.0017567567567567568,0.06666666666666667,1.0,3,1.0,2.618,2.605
Ander Astralaga,21,Barcelona Atlètic,7.2,ESP,1,835000,False,0.525,0.0037612612612612614,0.06666666666666667,0.5,3,1.0,2.095,3.437
Andrea Belotti,31,Benfica,6.82,ITA,5,1900000,False,0.775,0.008558558558558558,0.3333333333333333,0.5,2,0.6666666666666666,2.284,2.986
Andrea Cambiaso,25,Juventus,6.93,ITA,5,42000000,False,0.625,0.1891891891891892,0.3333333333333333,0.5,1,0.3333333333333333,1.981,3.498
Andrea Natali,17,Bayer Leverkusen U19,7.35,ITA,1,6400000,True,0.425,0.02882882882882883,0.06666666666666667,0.5,3,1.0,2.02,3.639
Andreas Christensen,29,Barcelona,6.84,DEN,4,14400000,False,0.725,0.06486486486486487,0.26666666666666666,1.0,1,0.3333333333333333,2.39,2.862
Andrei Coubiș,21,Milan Futuro,6.8,ROU,0,105000,False,0.525,0.00047297297297297297,0.0,0.5,3,1.0,2.025,3.358
Andrej Đurić,21,FK Crvena zvezda,6.83,MNE,5,515000,False,0.525,0.00231981981981982,0.3333333333333333,0.5,3,1.0,2.361,2.893
Andri Baldursson,23,Bologna,7.0,ISL,5,930000,False,0.575,0.004189189189189189,0.3333333333333333,0.5,3,1.0,2.413,2.901
Andrija Maksimović,17,FK Crvena zvezda,7.12,SRB,1,9600000,False,0.425,0.043243243243243246,0.06666666666666667,0.5,3,1.0,2.035,3.499
Andriy Lunin,26,Real Madrid,7.19,UKR,5,18800000,False,0.65,0.08468468468468468,0.3333333333333333,0.5,1,0.3333333333333333,1.901,3.782
André Gomes,31,Lille,6.81,POR,4,7700000,False,0.775,0.034684684684684684,0.26666666666666666,1.0,3,1.0,3.076,2.214
Andrés Cuenca,17,Barcelona Atlètic,6.72,ESP,1,185000,False,0.425,0.0008333333333333334,0.06666666666666667,0.5,3,1.0,1.992,3.373
Andrés García,22,Aston Villa,6.9,ESP,3,7600000,False,0.55,0.03423423423423423,0.2,0.5,3,1.0,2.284,3.021
Angel Gomes,24,Lille,6.86,ENG,5,22000000,False,0.6,0.0990990990990991,0.3333333333333333,1.0,3,1.0,3.032,2.263
Anis Hadj Moussa,23,Feyenoord,7.02,ALG,5,12400000,False,0.575,0.055855855855855854,0.3333333333333333,1.0,3,1.0,2.964,2.368
Anrie Chase,21,VfB Stuttgart,6.77,JPN,1,3800000,False,0.525,0.017117117117117116,0.06666666666666667,1.0,3,1.0,2.609,2.595
Ansu Fati,22,Barcelona,6.69,ESP,4,5200000,False,0.55,0.023423423423423424,0.26666666666666666,0.5,1,0.3333333333333333,1.673,3.999
Antoine Griezmann,34,Atlético Madrid,7.31,FRA,5,21000000,False,0.85,0.0945945945945946,0.3333333333333333,0.5,3,1.0,2.778,2.631
Anton Glushchenko,21,Shakhtar Donetsk,6.63,UKR,2,190000,False,0.525,0.0008558558558558559,0.13333333333333333,0.5,3,1.0,2.159,3.071
Antoni Milambo,20,Feyenoord,6.94,NED,3,16500000,False,0.5,0.07432432432432433,0.2,1.0,3,1.0,2.774,2.502
Antonio Gomis,21,Atlético Madrid B,7.03,ESP,1,165000,False,0.525,0.0007432432432432432,0.06666666666666667,0.5,3,1.0,2.092,3.36
Antonio Nusa,20,RB Leipzig,6.96,NOR,3,27000000,False,0.5,0.12162162162162163,0.2,0.5,2,0.6666666666666666,1.988,3.501
António Silva,21,Benfica,7.11,POR,1,34000000,False,0.525,0.15315315315315314,0.06666666666666667,1.0,2,0.6666666666666666,2.411,2.949
Arbër Hoxha,26,GNK Dinamo Zagreb,6.76,ALB,5,1500000,False,0.65,0.006756756756756757,0.3333333333333333,0.5,3,1.0,2.49,2.715
Arda Güler,20,Real Madrid,7.22,TUR,2,43000000,False,0.5,0.19369369369369369,0.13333333333333333,0.5,1,0.3333333333333333,1.66,4.349
Ardian Bajrami,21,Young Boys,6.83,SUI,1,190000,False,0.525,0.0008558558558558559,0.06666666666666667,1.0,3,1.0,2.593,2.634
Ardon Jashari,22,Club Brugge KV,7.13,SUI,2,24000000,False,0.55,0.10810810810810811,0.13333333333333333,1.0,3,1.0,2.791,2.555
Arijan Ademi,33,GNK Dinamo Zagreb,6.93,MKD,5,485000,False,0.825,0.0021846846846846845,0.3333333333333333,0.5,3,1.0,2.661,2.604
Arjan Malić,19,SK Sturm Graz,6.67,BIH,2,830000,False,0.475,0.0037387387387387387,0.13333333333333333,0.5,3,1.0,2.112,3.158
Arkadiusz Milik,31,Juventus,6.87,POL,5,2100000,False,0.775,0.00945945945945946,0.3333333333333333,0.5,1,0.3333333333333333,1.951,3.521
Armando Obispo,26,PSV Eindhoven,6.77,NED,3,3300000,False,0.65,0.014864864864864866,0.2,1.0,2,0.6666666666666666,2.532,2.674
Arnau Martínez,22,Girona FC,6.93,ESP,3,10800000,False,0.55,0.04864864864864865,0.2,0.5,3,1.0,2.299,3.014
Arnau Tenas,23,Paris Saint-Germain,7.3,ESP,2,4400000,False,0.575,0.01981981981981982,0.13333333333333333,0.5,1,0.3333333333333333,1.561,4.676
Arnaut Danjuma,28,Girona FC,6.88,NED,5,4700000,False,0.7,0.02117117117117117,0.3333333333333333,1.0,3,1.0,3.055,2.252
Arne Engels,21,Celtic,7.3,BEL,2,12400000,False,0.525,0.055855855855855854,0.13333333333333333,0.5,3,1.0,2.214,3.297
Artem Bondarenko,24,Shakhtar Donetsk,7.18,UKR,3,10800000,False,0.6,0.04864864864864865,0.2,0.5,3,1.0,2.349,3.057
Artero,22,Girona B,6.62,ESP,1,210000,False,0.55,0.0009459459459459459,0.06666666666666667,0.5,3,1.0,2.118,3.126
Arthur Cabral,27,Benfica,6.74,BRA,5,12400000,False,0.675,0.055855855855855854,0.3333333333333333,1.0,2,0.6666666666666666,2.731,2.468
Atakan Karazor,28,VfB Stuttgart,7.1,TUR,3,13100000,False,0.7,0.05900900900900901,0.2,0.5,3,1.0,2.459,2.887
Axel Disasi,27,Aston Villa,6.91,FRA,5,26000000,False,0.675,0.11711711711711711,0.3333333333333333,0.5,3,1.0,2.625,2.632
Axl De Corte,19,Club NXT U23,6.72,BEL,0,385000,False,0.475,0.0017342342342342343,0.0,0.5,3,1.0,1.977,3.399
Ayman Azhil,24,Borussia Dortmund II U23,6.75,MAR,3,630000,False,0.6,0.002837837837837838,0.2,1.0,3,1.0,2.803,2.408
Ayyoub Bouaddi,17,Lille,6.73,FRA,0,33000000,False,0.425,0.14864864864864866,0.0,0.5,3,1.0,2.074,3.245
Azpilicueta,35,Atlético Madrid,6.87,ESP,5,1700000,False,0.875,0.0076576576576576575,0.3333333333333333,0.5,3,1.0,2.716,2.529
Aïssa Mandi,33,Lille,6.84,ALG,4,1600000,False,0.825,0.007207207207207207,0.26666666666666666,1.0,3,1.0,3.099,2.207
Bafodé Diakité,24,Lille,6.98,FRA,2,23000000,False,0.6,0.1036036036036036,0.13333333333333333,0.5,3,1.0,2.337,2.987
Bart Nieuwkoop,29,Feyenoord,6.76,NED,5,2700000,False,0.725,0.012162162162162163,0.3333333333333333,1.0,3,1.0,3.07,2.202
Bartol Franjić,25,GNK Dinamo Zagreb,7.05,CRO,5,1900000,False,0.625,0.008558558558558558,0.3333333333333333,1.0,3,1.0,2.967,2.376
Belmin Beganović,20,Sturm Graz II,7.13,AUT,3,455000,False,0.5,0.0020495495495495494,0.2,0.5,3,1.0,2.202,3.238
Ben Broggio,18,Aston Villa U21,7.03,ENG,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.836
Ben Hawighorst,17,Bayer Leverkusen U19,6.2,GER,0,6400000,True,0.425,0.02882882882882883,0.0,1.0,3,1.0,2.454,2.526
Benjamin André,34,Lille,7.11,FRA,3,6200000,False,0.85,0.027927927927927927,0.2,0.5,3,1.0,2.578,2.758
Benjamin Boakye,20,VfB Stuttgart II U21,6.73,GER,1,430000,False,0.5,0.0019369369369369369,0.06666666666666667,1.0,3,1.0,2.569,2.62
Benjamin Henrichs,28,RB Leipzig,6.82,GER,5,18400000,False,0.7,0.08288288288288288,0.3333333333333333,1.0,2,0.6666666666666666,2.783,2.451
Benjamín Domínguez,21,Bologna,6.83,ARG,3,15600000,False,0.525,0.07027027027027027,0.2,1.0,3,1.0,2.795,2.444
Berat Djimsiti,32,Atalanta,7.08,ALB,5,8700000,False,0.8,0.03918918918918919,0.3333333333333333,0.5,2,0.6666666666666666,2.339,3.027
Bernardo Silva,30,Manchester City,7.1,POR,5,43000000,False,0.75,0.19369369369369369,0.3333333333333333,1.0,1,0.3333333333333333,2.61,2.72
Biel,24,Sporting,6.89,BRA,5,4900000,False,0.6,0.022072072072072072,0.3333333333333333,1.0,3,1.0,2.955,2.332
Bjorn Meijer,22,Club Brugge KV,6.91,NED,2,4700000,False,0.55,0.02117117117117117,0.13333333333333333,1.0,3,1.0,2.705,2.555
Bobby Clark,20,Red Bull Salzburg,6.85,ENG,1,8800000,False,0.5,0.03963963963963964,0.06666666666666667,1.0,2,0.6666666666666666,2.273,3.014
Bojan Miovski,25,Girona FC,6.78,MKD,5,2900000,False,0.625,0.013063063063063063,0.3333333333333333,0.5,3,1.0,2.471,2.744
Borja Garcés,25,Atlético Madrid B,6.58,ESP,10,535000,False,0.625,0.00240990990990991,0.6666666666666666,0.5,3,1.0,2.794,2.355
Boubacar Kamara,25,Aston Villa,6.85,FRA,3,37000000,False,0.625,0.16666666666666666,0.2,0.5,3,1.0,2.492,2.749
Bradel Kiwa,19,AS Monaco,5.8,FRA,0,6400000,True,0.475,0.02882882882882883,0.0,0.5,3,1.0,2.004,2.894
Bradley Barcola,22,Paris Saint-Germain,7.23,FRA,3,68000000,False,0.55,0.3063063063063063,0.2,0.5,1,0.3333333333333333,1.89,3.825
Bradley Burrowes,17,Aston Villa U18,6.81,ENG,0,6400000,True,0.425,0.02882882882882883,0.0,1.0,3,1.0,2.454,2.775
Bradley Locko,23,Stade Brestois,6.4,FRA,4,9300000,False,0.575,0.041891891891891894,0.26666666666666666,0.5,3,1.0,2.384,2.685
Brahim Díaz,25,Real Madrid,6.91,MAR,5,47000000,False,0.625,0.21171171171171171,0.3333333333333333,1.0,1,0.3333333333333333,2.503,2.761
Brandon Mechele,32,Club Brugge KV,7.24,BEL,3,3300000,False,0.8,0.014864864864864866,0.2,0.5,3,1.0,2.515,2.879
Breel Embolo,28,AS Monaco,6.85,SUI,5,10900000,False,0.7,0.0490990990990991,0.3333333333333333,1.0,3,1.0,3.082,2.223
Bremer,28,Juventus,7.53,BRA,3,47000000,False,0.7,0.21171171171171171,0.2,1.0,1,0.3333333333333333,2.445,3.08
Brendan Chardonnet,30,Stade Brestois,7.05,FRA,3,6200000,False,0.75,0.027927927927927927,0.2,0.5,3,1.0,2.478,2.845
Bruma,30,Benfica,7.25,POR,5,8600000,False,0.75,0.03873873873873874,0.3333333333333333,1.0,2,0.6666666666666666,2.789,2.599
Bruno Duarte,29,FK Crvena zvezda,7.18,BRA,5,3800000,False,0.725,0.017117117117117116,0.3333333333333333,1.0,3,1.0,3.075,2.335
Bryan Gil,24,Girona FC,6.99,ESP,5,15500000,False,0.6,0.06981981981981981,0.3333333333333333,0.5,3,1.0,2.503,2.793
Bryan Okoh,22,FC Liefering,7.12,SUI,5,620000,False,0.55,0.002792792792792793,0.3333333333333333,1.0,3,1.0,2.886,2.467
Caio Henrique,27,AS Monaco,7.04,BRA,5,14300000,False,0.675,0.06441441441441441,0.3333333333333333,1.0,3,1.0,3.073,2.291
Callum McGregor,31,Celtic,7.28,SCO,3,6000000,False,0.775,0.02702702702702703,0.2,1.0,3,1.0,3.002,2.425
Cameron Carter-Vickers,27,Celtic,7.28,USA,5,15000000,False,0.675,0.06756756756756757,0.3333333333333333,1.0,3,1.0,3.076,2.367
Caoimhín Kelleher,26,Liverpool,7.04,IRL,1,19800000,False,0.65,0.0891891891891892,0.06666666666666667,0.5,1,0.3333333333333333,1.639,4.295
Carlos Augusto,26,Inter,6.94,BRA,5,21000000,False,0.65,0.0945945945945946,0.3333333333333333,1.0,3,1.0,3.078,2.255
Carlos Giménez,22,Atlético Madrid B,6.62,ESP,4,270000,False,0.55,0.0012162162162162162,0.26666666666666666,0.5,3,1.0,2.318,2.856
Carney Chukwuemeka,21,Borussia Dortmund,6.89,ENG,4,13600000,False,0.525,0.06126126126126126,0.26666666666666666,1.0,2,0.6666666666666666,2.52,2.734
Casper Nielsen,31,Club Brugge KV,6.78,DEN,4,2700000,False,0.775,0.012162162162162163,0.26666666666666666,1.0,3,1.0,3.054,2.22
Castello Lukeba,22,RB Leipzig,6.93,FRA,3,49000000,False,0.55,0.22072072072072071,0.2,0.5,2,0.6666666666666666,2.137,3.243
Cedric Itten,28,Young Boys,6.9,SUI,5,1800000,False,0.7,0.008108108108108109,0.3333333333333333,1.0,3,1.0,3.041,2.269
Charalampos Lykogiannis,31,Bologna,7.07,GRE,5,1500000,False,0.775,0.006756756756756757,0.3333333333333333,1.0,3,1.0,3.115,2.27
Charles De Ketelaere,24,Atalanta,7.24,BEL,5,35000000,False,0.6,0.15765765765765766,0.3333333333333333,0.5,2,0.6666666666666666,2.258,3.206
Chema Andrés,20,Real Madrid Castilla,6.92,ESP,1,485000,False,0.5,0.0021846846846846845,0.06666666666666667,0.5,3,1.0,2.069,3.345
Cherif Ndiaye,29,FK Crvena zvezda,7.23,SEN,5,4300000,False,0.725,0.01936936936936937,0.3333333333333333,1.0,3,1.0,3.078,2.349
Chris Bedia,29,Young Boys,6.81,CIV,14,2600000,False,0.725,0.011711711711711712,0.9333333333333333,1.0,3,1.0,3.67,1.856
Chris Führich,27,VfB Stuttgart,7.0,GER,5,17500000,False,0.675,0.07882882882882883,0.3333333333333333,1.0,3,1.0,3.087,2.268
Chris-Kévin Nadje,23,Feyenoord,6.59,CIV,3,1500000,False,0.575,0.006756756756756757,0.2,1.0,3,1.0,2.782,2.369
Christian Fassnacht,31,Young Boys,7.16,SUI,9,2100000,False,0.775,0.00945945945945946,0.6,1.0,3,1.0,3.384,2.116
Christian Mawissa,20,AS Monaco,6.53,FRA,1,11000000,False,0.5,0.04954954954954955,0.06666666666666667,0.5,3,1.0,2.116,3.086
Christian McFarlane,18,Manchester City U21,6.4,ENG,2,1900000,False,0.45,0.008558558558558558,0.13333333333333333,1.0,3,1.0,2.592,2.469
Christoph Baumgartner,25,RB Leipzig,6.83,AUT,3,15600000,False,0.625,0.07027027027027027,0.2,0.5,2,0.6666666666666666,2.062,3.312
Christopher Olivier,19,VfB Stuttgart II U21,6.73,AUT,1,460000,False,0.475,0.002072072072072072,0.06666666666666667,0.5,3,1.0,2.044,3.293
Christos Alexiou,19,Inter U20,6.97,GRE,0,385000,False,0.475,0.0017342342342342343,0.0,1.0,3,1.0,2.477,2.814
Chuba Akpom,29,Lille,6.93,ENG,5,7700000,False,0.725,0.034684684684684684,0.3333333333333333,1.0,3,1.0,3.093,2.241
Claudio Echeverri,19,Manchester City,7.0,ARG,5,17200000,False,0.475,0.07747747747747748,0.3333333333333333,1.0,1,0.3333333333333333,2.219,3.155
Clément Lenglet,29,Atlético Madrid,7.02,FRA,5,7800000,False,0.725,0.03513513513513514,0.3333333333333333,0.5,3,1.0,2.593,2.707
Cody Gakpo,26,Liverpool,7.26,NED,2,67000000,False,0.65,0.30180180180180183,0.13333333333333333,1.0,1,0.3333333333333333,2.418,3.002
Colby Donovan,18,Celtic B U21,7.3,SCO,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.945
Cole Campbell,19,Borussia Dortmund,7.1,USA,1,1400000,False,0.475,0.006306306306306306,0.06666666666666667,1.0,2,0.6666666666666666,2.215,3.205
Conor Bradley,21,Liverpool,6.83,NIR,2,27000000,False,0.525,0.12162162162162163,0.13333333333333333,1.0,1,0.3333333333333333,2.113,3.232
Conor Gallagher,25,Atlético Madrid,6.88,ENG,5,39000000,False,0.625,0.17567567567567569,0.3333333333333333,1.0,3,1.0,3.134,2.195
Conrad Harder,20,Sporting,6.98,DEN,2,26000000,False,0.5,0.11711711711711711,0.13333333333333333,1.0,3,1.0,2.75,2.538
Couhaib Driouech,23,PSV Eindhoven,6.93,MAR,3,4700000,False,0.575,0.02117117117117117,0.2,1.0,2,0.6666666666666666,2.463,2.814
Curtis Jones,24,Liverpool,6.95,ENG,1,48000000,False,0.6,0.21621621621621623,0.06666666666666667,1.0,1,0.3333333333333333,2.216,3.136
César Blackman,27,ŠK Slovan Bratislava,6.87,PAN,2,2600000,False,0.675,0.011711711711711712,0.13333333333333333,1.0,3,1.0,2.82,2.436
Daizen Maeda,27,Celtic,7.12,JPN,11,10700000,False,0.675,0.0481981981981982,0.7333333333333333,1.0,3,1.0,3.457,2.06
Daley Blind,35,Girona FC,7.03,NED,5,2100000,False,0.875,0.00945945945945946,0.3333333333333333,1.0,3,1.0,3.218,2.185
Dan Ndoye,24,Bologna,7.13,SUI,5,24000000,False,0.6,0.10810810810810811,0.3333333333333333,1.0,3,1.0,3.041,2.345
Dane Murray,21,Celtic B U21,6.93,SCO,3,145000,False,0.525,0.0006531531531531532,0.2,1.0,3,1.0,2.726,2.542
Dani Carvajal,33,Real Madrid,7.27,ESP,3,9700000,False,0.825,0.04369369369369369,0.2,0.5,1,0.3333333333333333,1.902,3.822
Dani Ceballos,28,Real Madrid,7.06,ESP,5,10500000,False,0.7,0.0472972972972973,0.3333333333333333,0.5,1,0.3333333333333333,1.914,3.689
Dani Olmo,27,Barcelona,7.22,ESP,4,58000000,False,0.675,0.26126126126126126,0.26666666666666666,0.5,1,0.3333333333333333,2.036,3.546
Dani Rodríguez,19,Barcelona Atlètic,7.07,ESP,1,105000,False,0.475,0.00047297297297297297,0.06666666666666667,0.5,3,1.0,2.042,3.462
Daniel Bragança,25,Sporting,7.06,POR,3,10900000,False,0.625,0.0490990990990991,0.2,1.0,3,1.0,2.874,2.457
Daniel Cummings,19,Celtic B U21,6.15,SCO,0,6400000,True,0.475,0.02882882882882883,0.0,1.0,3,1.0,2.504,2.456
Daniel Maldini,23,Atalanta,6.73,ITA,5,10600000,False,0.575,0.047747747747747746,0.3333333333333333,0.5,2,0.6666666666666666,2.123,3.17
Daniel Yáñez,18,Real Madrid Castilla,6.94,ESP,0,160000,False,0.45,0.0007207207207207207,0.0,0.5,3,1.0,1.951,3.557
Daniil Khudyakov,21,SK Sturm Graz,6.8,RUS,3,970000,False,0.525,0.004369369369369369,0.2,0.5,3,1.0,2.229,3.051
Danylo Ignatenko,28,ŠK Slovan Bratislava,6.86,UKR,5,1500000,False,0.7,0.006756756756756757,0.3333333333333333,0.5,3,1.0,2.54,2.701
Daouda Guindo,22,Red Bull Salzburg,6.91,MLI,5,3100000,False,0.55,0.013963963963963964,0.3333333333333333,1.0,2,0.6666666666666666,2.564,2.695
Darian Maleš,24,Young Boys,6.91,SUI,5,2600000,False,0.6,0.011711711711711712,0.3333333333333333,1.0,3,1.0,2.945,2.346
Dario Marzino,28,Young Boys,6.5,SUI,3,24000,False,0.7,0.00010810810810810811,0.2,1.0,3,1.0,2.9,2.241
Darwin Núñez,25,Liverpool,6.77,URU,4,45000000,False,0.625,0.20270270270270271,0.26666666666666666,1.0,1,0.3333333333333333,2.428,2.788
David Alaba,32,Real Madrid,6.62,AUT,5,9000000,False,0.8,0.04054054054054054,0.3333333333333333,0.5,1,0.3333333333333333,2.007,3.298
David Jiménez,21,Real Madrid,7.21,ESP,2,315000,False,0.525,0.001418918918918919,0.13333333333333333,0.5,1,0.3333333333333333,1.493,4.829
David Lelle,22,Borussia Dortmund II U23,6.84,GER,3,185000,False,0.55,0.0008333333333333334,0.2,1.0,3,1.0,2.751,2.486
David López,35,Girona FC,6.85,ESP,5,1800000,False,0.875,0.008108108108108109,0.3333333333333333,0.5,3,1.0,2.716,2.522
David Raya,29,Arsenal,7.03,ESP,5,43000000,False,0.725,0.19369369369369369,0.3333333333333333,0.5,1,0.3333333333333333,2.085,3.372
David Đurić,19,FK Crvena zvezda U19,6.85,SRB,0,155000,False,0.475,0.0006981981981981982,0.0,0.5,3,1.0,1.976,3.467
Davide Bartesaghi,19,Milan Futuro,7.4,ITA,0,1100000,False,0.475,0.004954954954954955,0.0,0.5,3,1.0,1.98,3.737
Davide Frattesi,25,Inter,6.76,ITA,5,29000000,False,0.625,0.13063063063063063,0.3333333333333333,0.5,3,1.0,2.589,2.611
Dawda Camara,22,Girona B,6.5,MTN,1,6400000,True,0.55,0.02882882882882883,0.06666666666666667,1.0,3,1.0,2.645,2.457
Dedryck Boyata,34,Senza squadra,6.62,BEL,4,6400000,True,0.85,0.02882882882882883,0.26666666666666666,0.5,3,1.0,2.645,2.503
